Phone Number,Spam Classification,Caller Type,Number of Reports,Call Frequency,Location,Time of Call,Duration (seconds),User Review,Confidence Score (%),Last Report Date,Reported by Verified Users,Conversation Text
9131547436,Not Spam,None,0,1,Unknown,Afternoon,23,Genuine call,34,2024-07-24,False,About your recent service request.
9743761768,Spam,Telemarketer,7,3,Chennai,Afternoon,656,Suspicious call,56,2024-03-08,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8209377627,Not Spam,Personal,0,0,Pune,Afternoon,922,Business call,31,2024-09-24,False,This is about your recent purchase.
8434253720,Not Spam,Personal,0,0,Delhi,Afternoon,206,Business call,51,2024-03-06,False,Following up on your inquiry.
7874082032,Not Spam,Service,0,0,Jaipur,Evening,851,Genuine call,31,2024-05-16,False,This is about your recent purchase.
7261499801,Not Spam,None,0,0,Ahmedabad,Night,278,Important call,14,2024-05-25,False,Following up on your inquiry.
6841069930,Not Spam,Personal,0,0,Kolkata,Evening,127,Normal call,39,2024-11-02,False,Following up on your inquiry.
7801805331,Not Spam,Personal,0,0,Chennai,Night,779,Normal call,44,2024-06-25,False,This is your bank calling to verify a transaction.
6450025370,Not Spam,Service,0,0,Unknown,Afternoon,283,Important call,30,2024-07-06,True,This is your bank calling to verify a transaction.
9263800466,Spam,Survey,5,0,Pune,Morning,546,Suspicious call,83,2024-05-07,False,We're gathering customer feedback.
8068855699,Not Spam,Personal,0,5,Jaipur,Evening,554,Business call,49,2024-11-11,True,"Hello, calling to confirm your appointment."
8545062035,Spam,Unknown,9,2,Delhi,Evening,237,Scam alert,79,2024-05-16,True,Are you interested in saving money on your utility bills?
9373275986,Not Spam,Service,0,0,Mumbai,Afternoon,237,Helpful service,22,2024-03-25,False,"Hi, this is regarding your job application."
6806570072,Not Spam,None,0,2,Pune,Afternoon,574,Important call,24,2024-08-16,True,This is your delivery service.
7167973217,Spam,Scammer,6,5,Kolkata,Night,586,Annoying call,84,2024-12-21,True,You've won a prize in our lucky draw!
8424031614,Spam,Unknown,3,0,Unknown,Morning,62,Possible spam,86,2024-02-07,True,Special discount available only today!
9280493926,Spam,Scammer,2,3,Unknown,Afternoon,248,Scam alert,73,2024-05-21,True,Your bank account needs verification.
8047674838,Not Spam,Personal,0,0,Pune,Evening,225,Normal call,37,2024-09-01,False,This is your bank calling to verify a transaction.
7558847733,Not Spam,Business,0,1,Unknown,Morning,470,Helpful service,13,2024-10-15,False,"Hi, this is regarding your job application."
9524119558,Not Spam,Business,0,0,Unknown,Afternoon,242,OK,44,2024-04-06,False,This is your bank calling to verify a transaction.
9782453695,Not Spam,Service,0,0,Ahmedabad,Night,829,Helpful service,29,2024-08-18,False,"Hi, this is regarding your job application."
6380387846,Not Spam,None,0,0,Chennai,Afternoon,808,Expected call,23,2024-11-03,False,We're calling about your account.
6084364188,Not Spam,None,0,0,Mumbai,Afternoon,78,Business call,29,2024-07-20,False,Calling from your doctor's office.
7580875307,Not Spam,Business,0,0,Delhi,Night,23,Helpful service,13,2024-12-06,True,This is your delivery service.
8088714237,Spam,Fraudulent Service,2,4,Kolkata,Morning,210,Annoying call,62,2024-11-24,False,We detected suspicious activity.
6973979107,Not Spam,Business,0,0,Chennai,Afternoon,35,OK,32,2024-02-09,False,Calling regarding your recent inquiry.
6220652404,Not Spam,None,0,0,Chennai,Night,262,Expected call,33,2024-02-19,True,"Hello, calling to confirm your appointment."
7237246918,Spam,Survey,4,1,Ahmedabad,Morning,56,Possible spam,90,2024-08-30,False,We're gathering customer feedback.
7398554130,Not Spam,Business,0,0,Unknown,Morning,772,Normal call,27,2024-12-08,False,Your requested callback about the service issue.
6895623738,Not Spam,None,0,0,Kolkata,Night,254,Genuine call,17,2024-04-25,False,Following up on your inquiry.
7398789231,Not Spam,Personal,0,0,Ahmedabad,Afternoon,263,OK,20,2024-11-06,False,Calling from your doctor's office.
9794468978,Not Spam,Business,0,1,Unknown,Evening,271,Helpful service,34,2024-08-27,False,This is your delivery service.
6869819074,Not Spam,None,0,0,Hyderabad,Afternoon,565,Business call,34,2024-10-03,False,Calling from your doctor's office.
7261931540,Not Spam,Business,0,0,Jaipur,Night,592,OK,18,2024-08-13,False,This is your delivery service.
7852553635,Not Spam,Business,0,0,Bangalore,Morning,150,Normal call,39,2024-01-29,False,We're calling about your account.
9425789217,Not Spam,Business,0,0,Jaipur,Afternoon,125,Helpful service,10,2024-05-25,False,Your requested callback about the service issue.
7603284806,Spam,Fraudulent Service,9,0,Jaipur,Night,27,Annoying call,79,2024-10-17,False,Your computer might be infected.
6274282376,Spam,Scammer,5,1,Kolkata,Evening,72,Possible spam,75,2025-01-24,False,You've won a prize in our lucky draw!
8481535174,Spam,Telemarketer,1,2,Chennai,Afternoon,227,Not sure,81,2024-09-25,False,Are you interested in saving money on your utility bills?
7211848641,Spam,Survey,6,4,Chennai,Morning,874,Annoying call,64,2024-12-19,False,We're gathering customer feedback.
9659567642,Spam,Scammer,3,0,Mumbai,Evening,114,Telemarketing spam,61,2024-05-15,True,Your bank account needs verification.
6235505394,Not Spam,Service,0,0,Chennai,Evening,70,Business call,39,2024-02-10,True,Your requested callback about the service issue.
6877143617,Not Spam,Service,0,0,Delhi,Afternoon,245,Normal call,20,2024-04-19,True,This is about your recent purchase.
7126953398,Not Spam,Personal,0,0,Delhi,Night,485,Important call,23,2024-10-13,False,"Hi, this is regarding your job application."
6464706810,Not Spam,Business,0,1,Delhi,Night,294,Helpful service,19,2024-11-12,True,Calling from your doctor's office.
6963726932,Not Spam,None,0,0,Kolkata,Afternoon,492,Expected call,28,2024-02-15,False,Your requested callback about the service issue.
6830119856,Not Spam,Personal,0,0,Hyderabad,Evening,21,Genuine call,44,2024-12-18,True,Following up on your inquiry.
9262017128,Spam,Survey,0,1,Chennai,Morning,543,Possible spam,94,2024-06-24,True,Your opinion matters to us.
7070515600,Spam,Fraudulent Service,3,0,Unknown,Evening,371,Annoying call,59,2024-05-08,True,Your computer might be infected.
9393427235,Spam,Survey,5,0,Unknown,Afternoon,266,Possible spam,86,2024-08-07,False,"Hello, this is about your subscription."
7196577454,Not Spam,Business,0,2,Mumbai,Afternoon,313,Important call,14,2024-05-29,False,"Hi, this is regarding your job application."
7805161836,Not Spam,Business,0,0,Delhi,Night,592,Genuine call,35,2024-03-20,False,Your requested callback about the service issue.
8794419096,Spam,Fraudulent Service,0,1,Jaipur,Night,25,Annoying call,74,2024-03-30,True,We detected suspicious activity.
8268356161,Not Spam,Business,0,1,Delhi,Morning,17,OK,35,2024-05-13,True,"Hi, this is regarding your job application."
8455845619,Spam,Fraudulent Service,0,6,Pune,Morning,419,Not sure,76,2024-07-19,False,Important information about your service.
8834639860,Spam,Survey,0,3,Chennai,Night,154,Possible spam,54,2024-10-28,False,We're calling about your account.
9433405364,Not Spam,Service,0,0,Hyderabad,Morning,184,Important call,11,2024-10-16,True,Following up on your inquiry.
6198158867,Not Spam,Service,0,0,Bangalore,Evening,485,Helpful service,20,2024-02-09,False,This is your delivery service.
8244495393,Not Spam,Service,0,0,Mumbai,Afternoon,636,OK,30,2024-12-13,False,This is your delivery service.
7146985216,Not Spam,Service,0,0,Mumbai,Night,1027,Helpful service,20,2024-03-21,False,Calling regarding your recent inquiry.
9059714446,Not Spam,Business,0,0,Hyderabad,Morning,426,OK,25,2024-12-19,True,"Hi, this is regarding your job application."
7534110856,Spam,Survey,3,1,Ahmedabad,Afternoon,352,Suspicious call,57,2024-07-22,False,Would you like to participate in a quick survey?
9917335710,Not Spam,None,0,0,Unknown,Evening,337,Business call,11,2024-06-05,False,"Hi, this is regarding your job application."
6377500763,Not Spam,Personal,0,1,Ahmedabad,Night,268,Business call,18,2024-05-06,True,"Hi, this is regarding your job application."
8742289315,Not Spam,Service,0,0,Kolkata,Evening,1167,Expected call,26,2024-03-07,False,"Hi, this is regarding your job application."
6089355129,Spam,Scammer,6,6,Delhi,Night,114,Telemarketing spam,79,2024-02-11,False,Your bank account needs verification.
9202801892,Not Spam,Service,0,0,Pune,Evening,367,OK,16,2024-08-12,False,About your recent service request.
7739445425,Spam,Telemarketer,6,4,Ahmedabad,Afternoon,501,Unwanted sales,86,2024-08-18,False,Are you interested in saving money on your utility bills?
7825912590,Not Spam,None,0,0,Delhi,Morning,300,Helpful service,17,2024-11-26,False,About your recent service request.
9406774007,Not Spam,Service,0,0,Unknown,Night,514,OK,38,2025-01-20,True,"Hello, calling to confirm your appointment."
7475502845,Not Spam,Business,0,0,Unknown,Night,103,Genuine call,29,2024-03-20,False,Following up on your inquiry.
6301289453,Not Spam,None,0,0,Delhi,Morning,135,Business call,34,2024-06-25,False,"Hi, this is regarding your job application."
6211601990,Not Spam,Service,0,0,Kolkata,Evening,436,Business call,19,2024-08-24,False,This is about your recent purchase.
6491299866,Spam,Survey,2,1,Chennai,Morning,501,Annoying call,79,2024-03-10,True,Your opinion matters to us.
9066446199,Not Spam,Service,0,0,Bangalore,Evening,411,Important call,32,2024-09-25,False,Following up on your inquiry.
8554295813,Spam,Unknown,5,2,Unknown,Morning,248,Not sure,80,2024-03-16,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6877584580,Spam,Scammer,11,4,Chennai,Night,269,Not sure,76,2024-03-08,False,Important notice about your account security.
7147381420,Not Spam,Business,0,1,Jaipur,Afternoon,168,Genuine call,49,2024-12-01,True,This is about your recent purchase.
8914598123,Not Spam,Business,0,0,Pune,Evening,380,Important call,50,2024-05-02,True,This is your delivery service.
6873856269,Spam,Scammer,2,3,Bangalore,Morning,270,Suspicious call,66,2024-08-26,True,This is regarding your car's extended warranty.
9968072186,Not Spam,None,0,0,Bangalore,Night,94,Important call,40,2025-01-12,True,Following up on your inquiry.
8099137171,Not Spam,Personal,0,0,Pune,Evening,514,Expected call,21,2024-02-02,True,This is your delivery service.
7650826258,Not Spam,Service,0,0,Unknown,Evening,335,OK,18,2024-10-08,True,Following up on your inquiry.
7731033309,Not Spam,Personal,0,0,Bangalore,Night,476,OK,17,2024-10-16,False,Following up on your inquiry.
9210935163,Spam,Telemarketer,6,1,Mumbai,Morning,114,Unwanted sales,56,2024-12-30,True,Calling regarding your recent inquiry.
6971300743,Not Spam,None,0,1,Kolkata,Morning,104,OK,29,2025-01-23,False,Calling regarding your recent inquiry.
7622947258,Not Spam,Service,0,0,Unknown,Evening,83,Important call,43,2024-12-05,False,About your recent service request.
7572193295,Not Spam,Business,0,0,Mumbai,Evening,134,Genuine call,15,2024-06-02,False,Your requested callback about the service issue.
7842961668,Not Spam,None,0,0,Chennai,Night,408,Important call,42,2024-06-14,True,Calling regarding your recent inquiry.
7819541783,Not Spam,None,0,0,Unknown,Night,380,Expected call,24,2024-11-04,True,Calling from your doctor's office.
9935938113,Not Spam,Service,0,0,Jaipur,Afternoon,218,Expected call,30,2024-03-16,False,"Hi, this is regarding your job application."
8871112227,Spam,Survey,5,0,Bangalore,Afternoon,674,Possible spam,52,2024-01-26,False,Would you like to participate in a quick survey?
9089834081,Not Spam,None,0,0,Delhi,Night,140,Important call,34,2024-03-24,False,Your requested callback about the service issue.
8446568137,Not Spam,Business,0,2,Unknown,Night,101,Normal call,25,2024-01-28,True,"Hello, calling to confirm your appointment."
9658648941,Not Spam,Personal,0,0,Unknown,Night,562,Genuine call,42,2024-08-26,False,This is your bank calling to verify a transaction.
9448784078,Not Spam,Service,0,0,Mumbai,Evening,35,Expected call,46,2024-03-04,True,Following up on your inquiry.
7089612221,Spam,Scammer,5,0,Kolkata,Evening,391,Not sure,79,2024-01-31,True,Important notice about your account security.
8189045105,Not Spam,None,0,0,Hyderabad,Afternoon,239,Genuine call,44,2024-08-14,False,About your recent service request.
8823872780,Spam,Unknown,19,2,Chennai,Night,464,Telemarketing spam,60,2024-05-11,True,We have an exclusive offer for you today.
7989361436,Spam,Unknown,1,1,Chennai,Afternoon,870,Annoying call,66,2024-03-19,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
7546656551,Not Spam,Personal,0,0,Chennai,Night,209,Genuine call,36,2024-11-30,True,This is your bank calling to verify a transaction.
8506099972,Not Spam,Personal,0,0,Unknown,Evening,88,Genuine call,26,2024-04-28,True,"Hi, this is regarding your job application."
8278380247,Not Spam,Service,0,0,Unknown,Morning,457,Genuine call,33,2024-07-04,False,This is about your recent purchase.
9847868145,Not Spam,None,0,2,Chennai,Evening,405,Helpful service,29,2024-05-09,False,About your recent service request.
6497860763,Not Spam,Business,0,1,Mumbai,Evening,482,Genuine call,31,2024-02-19,False,Calling from your doctor's office.
8790680327,Not Spam,Personal,0,0,Jaipur,Morning,199,Business call,21,2024-07-11,False,"Hi, this is regarding your job application."
7572558666,Not Spam,Business,0,0,Bangalore,Evening,494,Genuine call,47,2024-07-02,True,We're calling about your account.
8956556097,Spam,Unknown,10,0,Pune,Night,423,Unwanted sales,64,2024-06-05,False,Special discount available only today!
6169597204,Not Spam,None,0,0,Hyderabad,Afternoon,433,Expected call,22,2024-09-04,False,Following up on your inquiry.
8277081189,Not Spam,Service,0,0,Pune,Morning,218,Expected call,17,2024-11-07,False,"Hello, calling to confirm your appointment."
7009487096,Not Spam,Personal,0,0,Unknown,Afternoon,594,Important call,30,2024-10-14,False,"Hello, calling to confirm your appointment."
7878874588,Not Spam,Business,0,0,Unknown,Evening,408,Expected call,21,2024-06-24,False,Your requested callback about the service issue.
7712393448,Not Spam,Service,0,0,Ahmedabad,Evening,481,Business call,49,2025-01-22,False,"Hi, this is regarding your job application."
8580382696,Not Spam,Service,0,0,Unknown,Morning,221,Expected call,41,2024-09-24,False,This is your delivery service.
9112974612,Not Spam,Personal,0,0,Kolkata,Evening,82,Important call,19,2024-11-06,False,Following up on your inquiry.
7089677950,Not Spam,Business,0,0,Hyderabad,Evening,555,Normal call,34,2024-04-18,False,This is your bank calling to verify a transaction.
6369072975,Spam,Unknown,11,1,Pune,Night,401,Possible spam,56,2024-07-29,True,Are you interested in saving money on your utility bills?
7644772120,Not Spam,Personal,0,0,Chennai,Morning,595,Business call,33,2024-02-09,False,"Hi, this is regarding your job application."
7847841555,Not Spam,None,0,0,Hyderabad,Evening,192,Expected call,30,2025-01-09,False,Your requested callback about the service issue.
6694547782,Not Spam,Business,0,0,Kolkata,Afternoon,340,Expected call,18,2024-08-18,False,Calling from your doctor's office.
7270983129,Spam,Telemarketer,3,4,Unknown,Morning,281,Not sure,71,2024-06-19,True,Are you interested in saving money on your utility bills?
7864948681,Not Spam,Service,0,0,Pune,Night,194,Important call,23,2024-12-22,False,Your requested callback about the service issue.
7622381668,Spam,Survey,8,4,Pune,Morning,502,Possible spam,75,2024-03-03,False,We're calling about your account.
6133135592,Not Spam,Business,0,1,Kolkata,Evening,415,Normal call,31,2024-03-22,False,Important information about your service.
7880750219,Not Spam,Business,0,0,Delhi,Afternoon,1059,Expected call,52,2024-02-14,False,"Hello, calling to confirm your appointment."
9877704958,Not Spam,Personal,0,0,Unknown,Evening,242,Helpful service,31,2024-11-06,False,This is about your recent purchase.
8050009947,Not Spam,Personal,0,0,Unknown,Morning,192,Genuine call,38,2024-10-13,False,About your recent service request.
